artist,album,year,critic_score,user_score,comment
yuka honda,Naruto Shippuden: Dragon Blade Chronicles (WII),"Nov 12, 2010",38,3.2,
dead combo,,,,,artist not found!
dacm,,,,,artist not found!
jon brion,Lady Bird [Original Motion Picture Soundtrack],"Jan 5, 2018",70,tbd,
jon brion,The Only Place,"May 15, 2012",66,7.1,
jon brion,Antifogmatic,"Jun 15, 2010",80,8.8,
united states of america,,,,,artist not found!
knockout pills,,,,,artist not found!
william shatner,For the Love of Spock,"Sep 9, 2016",74,8.4,
william shatner,A Christmas Horror Story,"Oct 2, 2015",49,6.9,
william shatner,Being Canadian,"Sep 18, 2015",tbd,tbd,
william shatner,To Be Takei,"Aug 22, 2014",66,8.5,
william shatner,Escape from Planet Earth,"Feb 15, 2013",35,5.3,
william shatner,Corman's World: Exploits of a Hollywood Rebel,"Dec 15, 2011",tbd,7.6,
william shatner,Over the Hedge,"May 19, 2006",67,8.2,
william shatner,The Wild,"Apr 14, 2006",47,4.9,
william shatner,Miss Congeniality 2: Armed & Fabulous,"Mar 24, 2005",34,5.0,
william shatner,Osmosis Jones,"Aug 10, 2001",57,6.2,
william shatner,Miss Congeniality,"Dec 22, 2000",43,tbd,
william shatner,Star Trek: Generations,"Nov 18, 1994",55,6.7,
william shatner,Star Trek VI: The Undiscovered Country,"Dec 6, 1991",65,8.1,
william shatner,Star Trek V: The Final Frontier,"Jun 9, 1989",43,5.5,
william shatner,Star Trek IV: The Voyage Home,"Nov 26, 1986",71,7.9,
william shatner,Star Trek III: The Search for Spock,"Jun 1, 1984",56,6.9,
william shatner,Airplane II: The Sequel,"Dec 10, 1982",48,6.1,
william shatner,Star Trek II: The Wrath of Khan,"Jun 4, 1982",67,8.3,
william shatner,Star Trek: The Motion Picture,"Dec 7, 1979",48,6.5,
william shatner,Judgment at Nuremberg,"Dec 18, 1961",60,8.6,
duo505,,,,,artist not found!
dogs die in hot cars,,,,,artist not found!
the bloodthirsty lovers,,,,,artist not found!
thomas dimuzio,,,,,artist not found!
triosk,,,,,artist not found!
poster children,No More Songs About Sleep And Fire,"Jan 27, 2004",77,tbd,
"henry cow, slapp happy",,,,,artist not found!
calamalka,,,,,artist not found!
"the autumn defense, hem",,,,,artist not found!
"josephine foster, the supposed",,,,,artist not found!
ammoncontact,,,,,artist not found!
kpt.michi.gan,Kpt.Michi.Gan,"Oct 5, 2004",58,tbd,
kpt.michi.gan,Player Player,"Jun 10, 2003",79,tbd,
mats gustafsson,Boot!,"Nov 19, 2013",77,tbd,
mats gustafsson,Stones,"Nov 9, 2012",66,tbd,
mats gustafsson,Live at the South Bank,"Nov 15, 2011",77,tbd,
hercules,,,,,artist not found!
khonnor,,,,,artist not found!
q and not u,Power,"Oct 5, 2004",72,7.0,
bark psychosis,,,,,artist not found!
richard crandell,,,,,artist not found!
sally timms,In The World Of Him,"Sep 14, 2004",72,tbd,
blues explosion,Damage,"Sep 28, 2004",69,tbd,
brandon wiard,,,,,artist not found!
thalia zedek,Fighting Season,"Sep 21, 2018",82,tbd,
thalia zedek,E,"Nov 11, 2016",77,tbd,
thalia zedek,Eve,"Aug 19, 2016",81,tbd,
thalia zedek,Six,"Feb 25, 2014",77,tbd,
thalia zedek,Via,"Mar 19, 2013",76,tbd,
thalia zedek,Trust Not Those In Whom Without Some Touch Of Madness,"Sep 14, 2004",78,tbd,
"james yorkston, the athletes",,,,,artist not found!
the fucking am,,,,,artist not found!
