artist,album,year,critic_score,user_score,comment
kings of leon,Come Around Sundown,"Oct 19, 2010",64,6.7,
kings of leon,Only By The Night,"Sep 23, 2008",63,6.9,
kings of leon,Because Of The Times,"Apr 3, 2007",79,8.2,
kings of leon,Aha Shake Heartbreak,"Feb 22, 2005",74,8.3,
kings of leon,Youth & Young Manhood,"Aug 19, 2003",79,8.2,
katie gately,Color,"Oct 14, 2016",78,8.3,
jagwar ma,Every Now & Then,"Oct 14, 2016",72,7.4,
jagwar ma,Howlin',"Aug 13, 2013",79,8.3,
matt kivel,Days of Being Wild,"Jul 8, 2014",73,tbd,
weyes blood,Titanic Rising,"Apr 5, 2019",91,8.8,
weyes blood,Myths 002 [EP],"Jan 27, 2017",70,tbd,
weyes blood,Front Row Seat to Earth,"Oct 21, 2016",82,7.9,
weyes blood,The Innocents,"Oct 21, 2014",82,7.8,
boogie,More Than the Rainbow,"May 2, 2014",67,tbd,
powell,Sport,"Oct 14, 2016",72,7.5,
wife,What’s Between,"Jun 10, 2014",74,tbd,
nxworries,Yes Lawd!,"Oct 21, 2016",80,8.3,
regina spektor,Remember Us to Life,"Sep 30, 2016",70,8.3,
regina spektor,What We Saw from the Cheap Seats,"May 29, 2012",73,8.8,
regina spektor,Far,"Jun 23, 2009",74,8.8,
regina spektor,Begin To Hope,"Jun 13, 2006",80,8.8,
regina spektor,Soviet Kitsch,"Mar 1, 2005",72,8.6,
darkthrone,Old Star,"May 31, 2019",83,tbd,
darkthrone,Arctic Thunder,"Oct 14, 2016",76,tbd,
darkthrone,The Underground Resistance,"Feb 26, 2013",72,tbd,
mark ernestus' ndagga rhythm force,,,,,artist not found!
jamie lidell,Building a Beginning,"Oct 14, 2016",72,tbd,
jamie lidell,Jamie Lidell,"Feb 19, 2013",71,6.8,
jamie lidell,Compass,"May 18, 2010",76,8.1,
jamie lidell,Jim,"Apr 29, 2008",72,7.9,
jamie lidell,Multiply,"Jun 28, 2005",84,7.4,
terry allen,Juarez [Reissue],"May 20, 2016",84,tbd,
terry allen,Bottom of the World,"Feb 5, 2013",77,tbd,
mono,For My Parents,"Sep 4, 2012",75,8.9,
mono,Hymn To The Immortal Wind,"Mar 24, 2009",75,8.8,
mono,You Are There,"Apr 11, 2006",81,8.5,
mono,"Walking Cloud And Deep Red Sky, Flag Fluttered And The Sun Shined","Oct 5, 2004",62,8.5,
wadada leo smith,Solo: Reflections and Meditations on Monk,"Oct 20, 2017",74,tbd,
wadada leo smith,America's National Parks,"Oct 14, 2016",83,tbd,
wadada leo smith,A Cosmic Rhythm with Each Stroke,"Mar 25, 2016",82,7.5,
wadada leo smith,Ten Freedom Summers,"May 22, 2012",99,5.0,
warehouse,,,,,artist not found!
randy newman,Dark Matter,"Aug 4, 2017",82,7.6,
randy newman,"The  Randy Newman Songbook, Vol. 2","May 13, 2011",81,tbd,
randy newman,Harps And Angels,"Aug 5, 2008",86,8.4,
the orb,No Sounds Are Out of Bounds,"Jun 22, 2018",72,tbd,
the orb,"COW / Chill Out, World!","Oct 14, 2016",78,tbd,
the orb,Moonbuilding 2703 AD,"Jun 23, 2015",77,8.3,
the orb,More Tales from the Orbservatory,"Jun 11, 2013",61,tbd,
the orb,The Orbserver in the Star House,"Aug 28, 2012",61,tbd,
the orb,Metallic Spheres,"Oct 12, 2010",72,7.0,
the orb,The Dream,"Jun 10, 2008",62,7.8,
the orb,Bicycles & Tricycles,"Jul 13, 2004",61,tbd,
the orb,Cydonia,"Feb 27, 2001",64,7.8,
lizzo,Cuz I Love You,"Apr 19, 2019",82,7.6,
lizzo,Big GRRRL Small World,"Dec 11, 2015",79,8.8,
lizzo,Lizzobangers,"Oct 15, 2013",85,8.6,
marie davidson,Working Class Woman,"Oct 5, 2018",85,7.8,
purling hiss,High Bias,"Oct 14, 2016",72,tbd,
purling hiss,Weirdon,"Sep 23, 2014",76,tbd,
purling hiss,Water on Mars,"Mar 19, 2013",77,tbd,
johnny jewel,Themes for Television,"Jun 22, 2018",72,tbd,
the shaggs,Philosophy of the World [Remastered],"Sep 9, 2016",86,tbd,
pat thomas,,,,,artist not found!
dusky,Outer,"Oct 14, 2016",65,tbd,
big star,Live in Memphis,"Nov 4, 2014",76,tbd,
big star,Nothing Can Hurt Me [OST],"Jun 25, 2013",77,tbd,
big star,Keep An Eye On The Sky,"Sep 15, 2009",96,8.6,
big star,In Space,"Sep 27, 2005",61,7.6,
swet shop boys,Cashmere,"Oct 14, 2016",80,8.2,
youandewan,,,,,artist not found!
emma ruth rundle,On Dark Horses,"Sep 14, 2018",82,tbd,
conor oberst,Salutations,"Mar 17, 2017",81,7.9,
conor oberst,Ruminations,"Oct 14, 2016",76,8.4,
conor oberst,Upside Down Mountain,"May 19, 2014",75,8.0,
conor oberst,A Christmas Album,"Nov 5, 2013",64,tbd,
conor oberst,Conor Oberst,"Aug 5, 2008",76,8.7,
joyce manor,Million Dollars To Kill Me,"Sep 21, 2018",75,7.8,
joyce manor,Cody,"Oct 7, 2016",79,7.3,
joyce manor,Never Hungover Again,"Jul 22, 2014",82,8.4,
joyce manor,Of All Things I Will Soon Grow Tired,"Apr 3, 2012",95,8.2,
banks,III,"Jul 12, 2019",76,8.4,
banks,The Altar,"Sep 30, 2016",70,8.7,
banks,Goddess,"Sep 9, 2014",74,8.5,
banks,London [EP],"Sep 10, 2013",78,8.8,
dva [hi:emotions],,,,,artist not found!
hiss golden messenger,Terms of Surrender,"Sep 20, 2019",79,tbd,
hiss golden messenger,Hallelujah Anyhow,"Sep 22, 2017",80,7.5,
hiss golden messenger,Heart like a Levee,"Oct 7, 2016",81,7.8,
hiss golden messenger,Lateness of Dancers,"Sep 9, 2014",81,8.0,
hiss golden messenger,Bad Debt [Reissue],"Jan 14, 2014",81,tbd,
hiss golden messenger,Haw,"Apr 2, 2013",86,8.3,
hiss golden messenger,Poor Moon,"Apr 17, 2012",80,tbd,
norah jones,Begin Again,"Apr 12, 2019",70,8.0,
norah jones,Day Breaks,"Oct 7, 2016",77,8.3,
norah jones,Foreverly,"Nov 25, 2013",71,8.4,
norah jones,Little Broken Hearts,"May 1, 2012",69,8.0,
norah jones,Here We Go Again: Celebrating the Genius of Ray Charles,"Mar 29, 2011",63,tbd,
norah jones,...Featuring Norah Jones,"Nov 16, 2010",68,8.5,
norah jones,The Fall,"Nov 17, 2009",73,8.1,
norah jones,Not Too Late,"Jan 30, 2007",68,7.5,
norah jones,Feels Like Home,"Feb 10, 2004",74,7.8,
norah jones,Come Away With Me,"Feb 26, 2002",82,8.7,
g perico,2 Tha Left,"Dec 8, 2017",82,tbd,
brookzill!,Throwback to the Future,"Oct 7, 2016",69,tbd,
green day,Revolution Radio,"Oct 7, 2016",72,7.9,
green day,Tre!,"Dec 11, 2012",64,6.7,
green day,Dos!,"Nov 13, 2012",68,6.6,
green day,Uno!,"Sep 25, 2012",67,7.0,
green day,Awesome As F**k,"Mar 22, 2011",64,7.2,
green day,21st Century Breakdown,"May 15, 2009",70,8.0,
green day,American Idiot,"Sep 21, 2004",79,8.8,
green day,Shenanigans,"Jul 2, 2002",61,7.1,
green day,Warning,"Oct 3, 2000",72,8.3,
goat,Requiem,"Oct 7, 2016",75,6.6,
goat,Commune,"Sep 23, 2014",76,8.3,
goat,World Music,"Aug 20, 2012",87,7.8,
mv & ee,,,,,artist not found!
